Codigo de Cliente,Tipo de Transaccion,Codigo de Transaccion,Monto,Fecha de Documento,Libro Mayor,Fecha de Pago
0000509282,RV,0151789663,46.63,2020-12-02,0012101300,
0000509282,RV,0151789673,10.69,2020-12-02,0012101300,
0000510878,RV,0151789683,140.67,2020-12-02,0012101300,
0000516222,RV,0151789694,137.74,2020-12-02,0012101300,
0000500248,RV,0151789726,2.57,2020-12-22,0012101300,
0000500248,RV,0151789740,77.03,2020-12-22,0012101300,
0000500248,RV,0151789750,35.58,2020-12-22,0012101300,
0000500248,RV,0151789760,150.91,2020-12-22,0012101300,
0000502823,RV,0151789770,92.84,2020-12-22,0012101300,
0000504587,RV,0151789784,5.07,2020-12-22,0012101300,
0000505423,RV,0151789795,3.47,2020-12-21,0012101300,
0000507149,RV,0151806270,0.08,2020-11-27,0012101300,
0000515711,RV,0151812750,251509.80,2020-11-09,0012101300,2020-12-24
0000505619,RV,0151812967,12.12,2020-11-15,0012101300,
0000511135,RV,0151814002,345.75,2020-08-19,0012100400,2020-10-18
0000502401,RV,0151819651,21.83,2020-11-13,0012101300,
0000507418,RV,0151819667,16.07,2020-11-13,0012101300,
0000512555,RV,0151819697,1827.60,2020-11-13,0012101300,
0000512555,RV,0151827913,366.64,2020-12-18,0012101300,
0000502407,RV,0151848620,1730.48,2020-08-21,0012101300,2020-10-20
0000516850,RV,0151852292,16254.64,2020-08-22,0012101300,2020-10-21
0000500248,RV,0151857120,70.02,2020-12-23,0012101300,
0000500248,RV,0151857130,1.29,2020-12-23,0012101300,
0000502823,RV,0151857140,178.48,2020-12-23,0012101300,
0000504587,RV,0151857150,15.35,2020-12-23,0012101300,
0000505063,RV,0151857160,102.03,2020-12-23,0012101300,
0000505063,RV,0151857170,93.72,2020-12-23,0012101300,
0000506340,RV,0151857180,18.20,2020-12-23,0012101300,
0000510878,RV,0151857190,0.37,2020-12-22,0012101300,
0000511560,RV,0151857389,159638.56,2020-10-05,0012101300,2020-12-04
0000513755,ZT,0151863253,2087.77,2020-09-18,0012101300,2020-11-17
0000506786,RV,0151871884,16880.57,2020-09-25,0012100400,2020-11-09
0000507149,RV,0151872187,2.94,2020-11-30,0012101300,
0000500307,SA,0151884026,1936831.02,2020-11-26,0012100400,
0000505063,RV,0151887615,216703.35,2020-11-02,0012101300,2020-12-17
0000505423,RV,0151887769,0.81,2020-10-29,0012101300,
0000500248,RV,0151887939,22.62,2020-11-27,0012101300,
0000504755,RV,0151887956,5979.47,2020-11-26,0012100400,
0000505063,RV,0151887966,32.76,2020-11-27,0012101300,
0000506340,RV,0151887976,24.42,2020-11-27,0012101300,
0000507494,RV,0151887986,1.69,2020-11-26,0012101300,
0000507494,RV,0151887996,6.17,2020-11-26,0012101300,
0000511113,SA,0151900375,-9.75,2020-12-31,0012101300,
0000500248,RV,0151909780,70.57,2020-12-02,0012101300,
0000504587,RV,0151909790,5.66,2020-12-02,0012101300,
0000500248,RV,0151917504,15.23,2020-12-18,0012101300,
0000500248,RV,0151917514,87.66,2020-12-18,0012101300,
0000500248,RV,0151917528,90.97,2020-12-18,0012101300,
0000500308,RV,0151917539,665.62,2020-12-17,0012100400,
0000504587,RV,0151917549,0.99,2020-12-18,0012101300,
0000505063,RV,0151917559,1.73,2020-12-18,0012101300,
0000505423,RV,0151917569,196.87,2020-12-17,0012101300,
0000506593,RV,0151917580,13.69,2020-12-18,0012101300,
0000507494,RV,0151917590,4.98,2020-12-17,0012101300,
0000505063,RV,0151932678,20782.19,2020-10-13,0012101300,2020-12-12
0000507418,RV,0151966737,7360.76,2020-09-27,0012101300,2020-11-26
0000506593,RV,0151967072,30.83,2020-11-02,0012101300,
0000511510,RV,0151968614,47992.85,2020-10-30,0012101300,2020-12-29
0000506340,SA,0151980421,0.00,2020-11-27,0012101300,
0000505063,RV,0151983040,66.77,2020-11-14,0012101300,
0000505063,RV,0151983050,118.39,2020-11-14,0012101300,
0000505063,RV,0151983060,1.44,2020-11-14,0012101300,
0000505063,RV,0151983070,0.58,2020-11-14,0012101300,
0000511887,RV,0151983083,286961.24,2020-11-14,0012101300,2020-12-29
0000502769,RV,0151984878,1037735.88,2020-10-31,0012100400,2020-12-30
0000511113,RV,0152006468,53.29,2020-09-30,0012101300,2020-12-29
0000509201,RV,0152052533,3787.38,2020-09-24,0012100400,2020-12-23
0000507149,RV,0152089722,888.88,2020-09-09,0012101300,2020-10-24
0000507149,RV,0152138943,10133.05,2020-10-27,0012101300,2020-12-11
0000505063,RV,0152138996,111.16,2020-12-01,0012101300,
0000505869,SA,0152155579,800055.00,2020-09-23,0012100400,2020-11-22
0000507998,ZT,0152166561,-39091.96,2020-09-30,0012100400,2020-11-14
0000505063,RV,0152167675,38.08,2020-11-30,0012101300,
0000502769,SA,0152167690,13836806.07,2020-12-15,0012100400,
0000500642,ZT,0152170989,13.77,2020-12-29,0012101300,
0000513164,RV,0152174319,14252.24,2020-09-03,0012100400,2020-11-02
0000511113,RV,0152175203,9525.36,2020-09-03,0012101300,2020-12-02
0000502401,RV,0152177467,21.97,2020-11-09,0012101300,
0000511113,RV,0152185996,1070.39,2020-09-04,0012101300,2020-12-03
0000506340,RV,0152191886,12.20,2020-11-09,0012101300,
0000507149,RV,0152191918,3095.61,2020-09-07,0012101300,2020-11-06
0000505423,RV,0152194078,45.48,2020-10-20,0012101300,
0000505423,RV,0152194088,23804.24,2020-10-21,0012101300,2020-12-05
0000505423,RV,0152194098,95.66,2020-10-26,0012101300,
0000507149,RV,0152207927,5299.79,2020-09-09,0012101300,2020-11-08
0000510878,RV,0152208097,6568.46,2020-10-28,0012101300,2020-12-27
0000505063,RV,0152230544,8275.33,2020-09-12,0012101300,2020-10-27
0000502414,RV,0152230828,202.43,2020-09-12,0012101300,2020-10-27
0000502414,RV,0152230838,719.47,2020-09-12,0012101300,2020-10-27
0000502414,RV,0152230848,350.58,2020-09-12,0012101300,2020-10-27
0000505063,RV,0152236785,85899.39,2020-09-15,0012101300,2020-10-30
0000511128,RV,0152238292,0.56,2020-12-20,0012101300,
0000510878,RV,0152238473,0.06,2020-12-30,0012101300,
0000510878,RV,0152238483,0.01,2020-12-30,0012101300,
0000510878,RV,0152238493,0.90,2020-12-30,0012101300,
0000500307,SA,0152238591,1771608.50,2020-11-29,0012100400,
0000505063,RV,0152238847,5.44,2020-11-06,0012101300,
0000507494,RV,0152238857,11.36,2020-11-06,0012101300,
0000507494,RV,0152238867,6.32,2020-11-06,0012101300,
0000507494,RV,0152238877,19887.64,2020-11-06,0012101300,2020-12-21
0000507494,RV,0152238887,3.88,2020-11-06,0012101300,
0000507494,RV,0152238897,15.58,2020-11-06,0012101300,
0000511113,RV,0152238991,0.16,2020-10-30,0012101300,
0000516850,RV,0152242641,8127.32,2020-09-15,0012101300,2020-10-30
0000500359,RV,0152245313,0.06,2020-12-25,0012101300,
0000500248,RV,0152245323,73.33,2020-12-25,0012101300,
0000507418,RV,0152245333,7.82,2020-12-25,0012101300,
0000507418,RV,0152245343,29.66,2020-12-25,0012101300,
0000507418,RV,0152245353,19.32,2020-12-25,0012101300,
0000515391,RV,0152245363,46.74,2020-12-25,0012101300,
0000512555,SA,0152246419,246.36,2020-12-31,0012101300,
0000500248,RV,0152251168,72.32,2020-12-28,0012101300,
0000500248,RV,0152251178,28.14,2020-12-28,0012101300,
0000500330,RV,0152251188,71428.76,2020-12-28,0012100400,
0000507149,RV,0152251228,1824.61,2020-09-17,0012101300,2020-12-16
0000511233,RV,0152251272,1.48,2020-11-29,0012101300,
0000512170,RV,0152251282,17.06,2020-11-28,0012101300,
0000512170,RV,0152251292,11.81,2020-11-28,0012101300,
0000500642,RV,0152251407,21.59,2020-12-31,0012101300,
0000506593,RV,0152256940,3083.54,2020-10-08,0012101300,2020-12-07
0000507149,RV,0152262038,8704.33,2020-09-24,0012101300,2020-11-08
0000509282,RV,0152268975,985.81,2020-11-15,0012101300,2020-12-30
0000516775,RV,0152270301,199713.28,2020-09-19,0012101300,2020-12-18
0000509282,RV,0152271846,8.38,2020-12-20,0012101300,
0000512170,RV,0152271858,50.31,2020-12-20,0012101300,
0000512170,RV,0152271868,36.88,2020-12-20,0012101300,
0000515391,RV,0152271878,162.52,2020-12-20,0012101300,
0000502401,RV,0152272665,4.80,2020-11-08,0012101300,
0000509282,RV,0152272692,24.49,2020-11-08,0012101300,
0000511603,RV,0152281746,67.80,2020-09-22,0012100400,2020-11-21
0000507855,RV,0152282960,4.69,2020-10-12,0012101300,
0000500248,RV,0152286507,36.44,2020-12-24,0012101300,
0000500248,RV,0152286517,60.21,2020-12-24,0012101300,
0000509201,RV,0152286528,111598.21,2020-12-24,0012100400,
0000505063,RV,0152286648,36.87,2020-11-24,0012101300,
0000502414,RV,0152286902,519.40,2020-09-28,0012101300,2020-11-27
0000511718,RV,0152287050,2139.35,2020-09-23,0012101300,2020-11-07
0000500248,RV,0152291725,126.81,2020-12-25,0012101300,
0000509282,RV,0152291737,40.47,2020-12-24,0012101300,
0000509282,RV,0152291747,3.42,2020-12-24,0012101300,
0000511128,RV,0152291766,0.12,2020-12-24,0012101300,
0000511128,RV,0152291781,0.03,2020-12-24,0012101300,
0000511128,RV,0152291795,0.11,2020-12-24,0012101300,
0000507855,RV,0152291967,5.12,2020-10-23,0012101300,
0000509282,RV,0152291994,38425.45,2020-10-23,0012101300,2020-12-07
0000505063,RV,0152292298,81.46,2020-12-29,0012101300,
0000505063,RV,0152298821,-94.58,2020-12-31,0012101300,
0000502414,RV,0152299093,0.06,2020-12-23,0012101300,
0000500248,RV,0152300315,68.81,2020-12-03,0012101300,
0000500248,RV,0152300325,17.58,2020-12-03,0012101300,
0000502401,RV,0152300336,12.23,2020-12-03,0012101300,
0000507149,RV,0152300348,4.02,2020-12-03,0012101300,
0000507418,RV,0152300358,16.73,2020-12-03,0012101300,
0000507418,RV,0152300368,1.32,2020-12-03,0012101300,
0000507418,RV,0152300378,20.05,2020-12-03,0012101300,
0000507418,RV,0152300388,10.30,2020-12-03,0012101300,
0000507418,RV,0152300398,1.05,2020-12-03,0012101300,
0000516850,RV,0152312328,16254.64,2020-09-26,0012101300,2020-11-10
0000505063,RV,0152312439,2003.30,2020-11-05,0012101300,2020-12-20
0000505063,RV,0152312449,10858.80,2020-11-05,0012101300,2020-12-20
0000505063,RV,0152312459,52726.34,2020-11-05,0012101300,2020-12-20
0000507149,RV,0152312474,0.40,2020-11-05,0012101300,
0000509282,RV,0152312487,1032.82,2020-11-05,0012101300,2020-12-20
0000500248,RV,0152314460,260.60,2020-10-17,0012101300,2020-12-16
0000511113,RV,0152323941,0.01,2020-11-29,0012101300,
0000500248,RV,0152324033,27.55,2020-12-04,0012101300,
0000500248,RV,0152324043,68.04,2020-12-04,0012101300,
0000512442,SA,0152324259,1.45,2020-11-30,0012101300,
0000505869,SA,0152324714,3900.38,2020-09-30,0012100400,2020-11-29
0000512170,RV,0152324775,34.12,2020-11-26,0012101300,
0000512170,RV,0152324785,1.46,2020-11-26,0012101300,
0000512170,RV,0152324795,84.88,2020-11-26,0012101300,
0000500248,RV,0152339106,350.95,2020-12-08,0012101300,
0000500248,RV,0152339116,64.34,2020-12-08,0012101300,
0000500248,RV,0152339126,38.34,2020-12-09,0012101300,
0000502823,RV,0152339136,0.55,2020-12-08,0012101300,
0000501642,RV,0152339146,64.21,2020-12-08,0012101300,
0000506593,RV,0152339156,2.41,2020-12-08,0012101300,
0000510878,RV,0152339166,6.90,2020-12-08,0012101300,
0000512170,RV,0152339176,31.23,2020-12-08,0012101300,
0000512170,RV,0152339186,46.66,2020-12-08,0012101300,
0000512170,RV,0152339196,37.82,2020-12-08,0012101300,
0000505619,RV,0152346322,13325.29,2020-09-28,0012101300,2020-11-12
0000511887,RV,0152347694,2784.32,2020-09-29,0012101300,2020-12-28
0000505063,RV,0152347784,3.37,2020-11-18,0012101300,
0000505063,RV,0152347794,150.91,2020-11-18,0012101300,
0000512170,RV,0152347843,77.84,2020-11-29,0012101300,
0000511113,RV,0152347865,0.27,2020-12-23,0012101300,
0000505423,RV,0152347880,23.50,2020-12-31,0012101300,
0000511641,ZT,0152347976,2.46,2020-12-08,0012101300,
0000505063,RV,0152348184,2.34,2020-11-22,0012101300,
0000507149,RV,0152348194,18.72,2020-11-22,0012101300,
0000511510,RV,0152366151,16.81,2020-11-19,0012101300,
0000511128,SA,0152366387,-0.02,2020-12-10,0012101300,
0000510914,ZT,0152406048,26.89,2020-10-30,0012101300,
0000507855,RV,0152452166,8868.24,2020-10-15,0012101300,2020-11-29
0000507149,RV,0152459697,159.17,2020-12-05,0012101300,
0000510878,RV,0152484173,309430.75,2020-10-26,0012101300,2020-12-10
0000511718,RV,0152503418,3.29,2020-10-27,0012101300,
0000511718,RV,0152503434,17991.86,2020-10-27,0012101300,2020-12-26
0000502893,RV,0152517739,2376.80,2020-10-30,0012100400,
0000509201,RV,0152519558,131102.98,2020-10-30,0012100400,
0000513755,ZT,0152531994,843.12,2020-10-16,0012101300,2020-12-15
0000507149,RV,0152543408,0.55,2020-10-23,0012101300,
0000500248,RV,0152586791,31.44,2020-11-26,0012101300,
0000505619,RV,0152586922,0.42,2020-11-22,0012101300,
0000500248,RV,0152586938,30.34,2020-12-01,0012101300,
0000500248,RV,0152586948,14.56,2020-12-01,0012101300,
0000500248,RV,0152586958,1.43,2020-12-01,0012101300,
0000511887,RV,0152586969,199.49,2020-12-01,0012101300,
0000500248,RV,0152587124,55.35,2020-12-26,0012101300,
0000500248,RV,0152587134,146.62,2020-12-26,0012101300,
0000502397,RV,0152587144,79.18,2020-12-26,0012101300,
0000504587,RV,0152587154,0.02,2020-12-26,0012101300,
0000505063,RV,0152587164,38.84,2020-12-26,0012101300,
0000507149,RV,0152587174,0.60,2020-12-25,0012101300,
0000507149,RV,0152587184,10.57,2020-12-25,0012101300,
0000507418,RV,0152587194,175.04,2020-12-26,0012101300,
0000516775,RV,0152587367,498.29,2020-11-30,0012101300,
0000505063,RV,0152587384,5.93,2020-12-07,0012101300,
0000510878,RV,0152587394,0.00,2020-12-06,0012101300,
0000507418,RV,0152587506,15.50,2020-12-18,0012101300,
0000507418,RV,0152587516,1.02,2020-12-18,0012101300,
0000507418,RV,0152587526,3.38,2020-12-18,0012101300,
0000507418,RV,0152587536,7.41,2020-12-18,0012101300,
0000507418,RV,0152587546,10.30,2020-12-18,0012101300,
0000510878,RV,0152587980,48.25,2020-10-25,0012101300,2020-12-24
0000510878,RV,0152587990,272.53,2020-10-25,0012101300,2020-12-09
0000516850,RV,0152588003,24381.96,2020-10-06,0012101300,2020-11-20
0000509282,RV,0152588077,39.53,2020-10-30,0012101300,
0000500248,RV,0152588268,68.97,2020-12-27,0012101300,
0000516500,RV,0152589753,197055.00,2020-10-09,0012101300,2020-11-23
0000505619,RV,0152589918,119138.16,2020-10-09,0012101300,2020-12-08
0000516850,RV,0152590474,24381.96,2020-10-09,0012101300,2020-12-08
0000500248,RV,0152592936,37.52,2020-12-17,0012101300,
0000500248,RV,0152592947,2.57,2020-12-18,0012101300,
0000500248,RV,0152592957,122.67,2020-12-18,0012101300,
0000505063,RV,0152592971,24.83,2020-12-17,0012101300,
0000507149,RV,0152592981,0.60,2020-12-17,0012101300,
0000507149,RV,0152592991,13.11,2020-12-17,0012101300,
0000512506,RV,0152593028,35.37,2020-10-11,0012101300,
0000510878,RV,0152600721,8.44,2020-10-11,0012101300,
0000515956,RV,0152600759,112.84,2020-11-08,0012101300,
0000500248,RV,0152600773,95.20,2020-11-25,0012101300,
0000500248,RV,0152600783,38.67,2020-11-26,0012101300,
0000502397,RV,0152600796,92.20,2020-11-25,0012101300,
0000510878,RV,0152600906,1.10,2020-10-11,0012101300,2020-12-10
0000510878,RV,0152600916,120.64,2020-10-11,0012101300,2020-12-10
0000510878,RV,0152600926,3.14,2020-10-11,0012101300,2020-11-25
0000510878,RV,0152600936,2.71,2020-10-11,0012101300,2020-12-10
0000510878,RV,0152600946,0.01,2020-10-11,0012101300,
0000510878,RV,0152600956,21.70,2020-10-11,0012101300,2020-12-10
0000510878,RV,0152600966,87.76,2020-10-11,0012101300,2020-11-25
0000510878,RV,0152600976,84.22,2020-10-11,0012101300,2020-11-25
0000510878,RV,0152600986,33.76,2020-10-11,0012101300,2020-12-10
0000510878,RV,0152600996,0.00,2020-10-11,0012101300,
0000506344,RV,0152605014,147070.77,2020-10-12,0012101300,2020-12-11
0000512506,RV,0152605063,199660.29,2020-10-12,0012101300,2020-11-26
0000507149,RV,0152605336,16.67,2020-11-25,0012101300,
0000507418,RV,0152605346,13.76,2020-11-25,0012101300,
0000507418,RV,0152605356,16.10,2020-11-25,0012101300,
0000507418,RV,0152605366,5.34,2020-11-25,0012101300,
0000510878,RV,0152605723,17201.01,2020-10-29,0012101300,2020-12-13
0000510878,RV,0152605733,22.37,2020-10-29,0012101300,2020-12-28
0000510878,RV,0152605743,9.85,2020-10-29,0012101300,2020-12-28
0000510878,RV,0152605753,10549.65,2020-10-29,0012101300,2020-12-13
0000510878,RV,0152605763,90.17,2020-10-29,0012101300,2020-12-13
0000510878,RV,0152605773,2.95,2020-10-29,0012101300,
0000510878,RV,0152605783,1227.47,2020-10-29,0012101300,2020-12-28
0000510878,RV,0152605793,2.36,2020-10-29,0012101300,
0000510878,RV,0152606854,173725.44,2020-10-12,0012101300,2020-12-11
0000510878,RV,0152606864,16.27,2020-10-12,0012101300,2020-11-26
0000510878,RV,0152606874,8.54,2020-10-12,0012101300,2020-12-11
0000510878,RV,0152606884,20.83,2020-10-12,0012101300,2020-12-11
0000510878,RV,0152606894,1.81,2020-10-12,0012101300,
0000510878,RV,0152606904,0.04,2020-10-12,0012101300,
0000510878,RV,0152606914,2.55,2020-10-12,0012101300,
0000510878,RV,0152606924,280.47,2020-10-12,0012101300,2020-12-11
0000510878,RV,0152606934,0.12,2020-10-12,0012101300,
0000510878,RV,0152606944,4.68,2020-10-12,0012101300,2020-11-26
0000510878,RV,0152606954,1262.71,2020-10-12,0012101300,2020-11-26
0000510878,RV,0152606964,0.21,2020-10-12,0012101300,
0000510878,RV,0152606974,14242.34,2020-10-12,0012101300,2020-12-11
0000510878,RV,0152606984,0.22,2020-10-12,0012101300,
0000510878,RV,0152606994,53.34,2020-10-12,0012101300,2020-12-11
0000510878,RV,0152607004,2.18,2020-10-12,0012101300,
0000510878,RV,0152607014,0.03,2020-10-12,0012101300,
0000510878,RV,0152607024,236.98,2020-10-12,0012101300,2020-12-11
0000510878,RV,0152607034,0.34,2020-10-12,0012101300,
0000510878,RV,0152607044,1.67,2020-10-12,0012101300,2020-12-11
0000510878,RV,0152607054,132.90,2020-10-12,0012101300,2020-11-26
0000510878,RV,0152607064,84.41,2020-10-12,0012101300,2020-12-11
0000510878,RV,0152607074,1.65,2020-10-12,0012101300,
0000510878,RV,0152607084,0.04,2020-10-12,0012101300,
0000510878,RV,0152607094,3066.37,2020-10-12,0012101300,2020-12-11
0000510878,RV,0152607104,30.49,2020-10-12,0012101300,2020-11-26
0000510878,RV,0152607114,2949.25,2020-10-12,0012101300,2020-12-11
0000510878,RV,0152607124,1449.29,2020-10-12,0012101300,2020-11-26
0000510878,RV,0152607134,0.50,2020-10-12,0012101300,
0000510878,RV,0152607144,48.82,2020-10-12,0012101300,2020-12-11
0000510878,RV,0152607154,249.73,2020-10-12,0012101300,2020-12-11
0000510878,RV,0152607164,0.12,2020-10-12,0012101300,
0000510878,RV,0152607174,205.82,2020-10-12,0012101300,2020-12-11
0000510878,RV,0152607184,0.67,2020-10-12,0012101300,
0000510878,RV,0152607194,1.29,2020-10-12,0012101300,2020-12-11
0000500248,RV,0152607971,142.62,2020-11-25,0012101300,
0000500248,RV,0152607981,34.29,2020-11-25,0012101300,
0000500308,RV,0152607997,3700.76,2020-11-25,0012100400,
0000510878,RV,0152619836,0.36,2020-10-13,0012101300,
0000510878,RV,0152619846,5.38,2020-10-13,0012101300,2020-11-27
0000510878,RV,0152619856,0.02,2020-10-13,0012101300,
0000510878,RV,0152619866,595.58,2020-10-13,0012101300,2020-11-27
0000510878,RV,0152619876,399.74,2020-10-13,0012101300,2020-12-12
0000510878,RV,0152619886,242.63,2020-10-13,0012101300,2020-12-12
0000510878,RV,0152619896,727.46,2020-10-13,0012101300,2020-11-27
0000510878,RV,0152619906,0.00,2020-10-13,0012101300,
0000510878,RV,0152619916,205.04,2020-10-13,0012101300,2020-12-12
0000510878,RV,0152619926,0.01,2020-10-13,0012101300,
0000510878,RV,0152619936,0.12,2020-10-13,0012101300,
0000510878,RV,0152619946,160.62,2020-10-13,0012101300,2020-12-12
0000510878,RV,0152619956,22681.44,2020-10-13,0012101300,2020-11-27
0000510878,RV,0152619966,34.17,2020-10-13,0012101300,2020-12-12
0000510878,RV,0152619976,0.36,2020-10-13,0012101300,
0000510878,RV,0152619986,1638.97,2020-10-13,0012101300,2020-12-12
0000510878,RV,0152619996,0.00,2020-10-13,0012101300,
0000510878,RV,0152620006,0.23,2020-10-13,0012101300,
0000510878,RV,0152620016,6836.07,2020-10-13,0012101300,2020-11-27
0000510878,RV,0152620026,6694.13,2020-10-13,0012101300,2020-11-27
0000510878,RV,0152620036,348.58,2020-10-13,0012101300,2020-11-27
0000510878,RV,0152620046,5133.36,2020-10-13,0012101300,2020-11-27
0000510878,RV,0152620056,0.19,2020-10-13,0012101300,
0000510878,RV,0152620066,1739.25,2020-10-13,0012101300,2020-12-12
0000510878,RV,0152620076,0.90,2020-10-13,0012101300,
0000510878,RV,0152620086,0.09,2020-10-13,0012101300,
0000510878,RV,0152620096,30.07,2020-10-13,0012101300,2020-11-27
0000510878,RV,0152620106,6.58,2020-10-13,0012101300,2020-11-27
0000510878,RV,0152620116,7657.47,2020-10-13,0012101300,2020-12-12
0000510878,RV,0152620126,5.08,2020-10-13,0012101300,
0000510878,RV,0152620136,781.26,2020-10-13,0012101300,2020-12-12
0000510878,RV,0152620146,4766.58,2020-10-13,0012101300,2020-12-12
0000510878,RV,0152620156,297.91,2020-10-13,0012101300,2020-11-27
0000510878,RV,0152620166,865.69,2020-10-13,0012101300,2020-11-27
0000512767,RV,0152620197,120589.89,2020-10-14,0012101300,2020-12-13
0000507418,RV,0152629866,21.35,2020-11-19,0012101300,
0000510878,RV,0152629876,16.15,2020-11-19,0012101300,
0000515391,RV,0152629886,165.14,2020-11-19,0012101300,
