JENumber,FechaEfectiva,Mes,CuentaContable,Monto,Usuario,FechaEntrada
0100047349,20200131,01,0010401086,5650,JROMAN,20200201
0100047349,20200131,01,0067600800,0,JROMAN,20200201
0100047350,20200131,01,0010401080,-17969.88,JROMAN,20200201
0100047350,20200131,01,0010401086,17969.88,JROMAN,20200201
0100047350,20200131,01,0067600800,0,JROMAN,20200201
0100047351,20200120,01,0040300100,305.61,JROMAN,20200202
0100047351,20200120,01,0040300300,1168.96,JROMAN,20200202
0100047351,20200120,01,0040300400,269.38,JROMAN,20200202
0100047351,20200120,01,0010401086,-1743.95,JROMAN,20200202
0100047352,20200131,01,0040300100,727.79,JROMAN,20200202
0100047352,20200131,01,0040300300,2783.78,JROMAN,20200202
0100047352,20200131,01,0040300400,626.75,JROMAN,20200202
0100047352,20200131,01,0010401086,-4138.32,JROMAN,20200202
0100047353,20200120,01,0010401080,-1743.95,JROMAN,20200202
0100047353,20200120,01,0010401086,1743.95,JROMAN,20200202
0100047354,20200131,01,0010401080,-4138.32,JROMAN,20200202
0100047354,20200131,01,0010401086,4138.32,JROMAN,20200202
0100047354,20200131,01,0067600800,0,JROMAN,20200202
0100047355,20200124,01,0040300100,817.24,JROMAN,20200202
0100047355,20200124,01,0040300300,3125.96,JROMAN,20200202
0100047355,20200124,01,0040300400,680.39,JROMAN,20200202
0100047355,20200124,01,0010401086,-4623.59,JROMAN,20200202
0100047356,20200124,01,0010401080,-4623.59,JROMAN,20200202
0100047356,20200124,01,0010401086,4623.59,JROMAN,20200202
0100047357,20200201,02,0010401086,80,JROMAN,20200202
0100047357,20200201,02,0010401076,-80,JROMAN,20200202
0100047358,20200201,02,0010401072,49.74,JROMAN,20200202
0100047358,20200201,02,0012101300,-49.74,JROMAN,20200202
0100047359,20200201,02,0010401070,49.74,JROMAN,20200202
0100047359,20200201,02,0010401072,-49.74,JROMAN,20200202
0100047360,20200201,02,0010401080,-80,JROMAN,20200202
0100047360,20200201,02,0010401081,80,JROMAN,20200202
0100047360,20200201,02,0067600800,0,JROMAN,20200202
0100047361,20200201,02,0010401080,80,JROMAN,20200202
0100047361,20200201,02,0010401086,-80,JROMAN,20200202
0100047362,20200201,02,0010401070,-80,JROMAN,20200202
0100047362,20200201,02,0010401076,80,JROMAN,20200202
0100047363,20200115,01,0062100104,2393.28,ALAHENS,20200202
0100047363,20200115,01,0062100104,434.7,ALAHENS,20200202
0100047363,20200115,01,0062100104,7724.01,ALAHENS,20200202
0100047363,20200115,01,0062100104,887.68,ALAHENS,20200202
0100047363,20200115,01,0062100104,700.05,ALAHENS,20200202
0100047363,20200115,01,0062100105,484,ALAHENS,20200202
0100047363,20200115,01,0062100105,3022.14,ALAHENS,20200202
0100047363,20200115,01,0062100105,374,ALAHENS,20200202
0100047363,20200115,01,0062100106,125.52,ALAHENS,20200202
0100047363,20200115,01,0062100106,13.8,ALAHENS,20200202
0100047363,20200115,01,0062100106,598.78,ALAHENS,20200202
0100047363,20200115,01,0062100106,74.98,ALAHENS,20200202
0100047363,20200115,01,0062720101,38.17,ALAHENS,20200202
0100047363,20200115,01,0062720101,435.96,ALAHENS,20200202
0100047363,20200115,01,0062720101,34.31,ALAHENS,20200202
0100047363,20200115,01,0062720101,924.19,ALAHENS,20200202
0100047363,20200115,01,0062720101,102.25,ALAHENS,20200202
0100047363,20200115,01,0062720101,175.25,ALAHENS,20200202
0100047363,20200115,01,0041100200,-18543.07,ALAHENS,20200202
0100047364,20200130,01,0046940800,4566.25,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-4566.25,PR_MADOTOR,20200202
0100047364,20200130,01,0046940800,366.7,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-366.7,PR_MADOTOR,20200202
0100047364,20200130,01,0046940800,102.84,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-102.84,PR_MADOTOR,20200202
0100047364,20200130,01,0046940800,181.9,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-181.9,PR_MADOTOR,20200202
0100047364,20200130,01,0046940800,6.5,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-6.5,PR_MADOTOR,20200202
0100047364,20200130,01,0046940700,180.82,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-180.82,PR_MADOTOR,20200202
0100047364,20200130,01,0063200101,115.52,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-115.52,PR_MADOTOR,20200202
0100047364,20200130,01,0063200101,87.63,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-87.63,PR_MADOTOR,20200202
0100047364,20200130,01,0063200101,86.35,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-86.35,PR_MADOTOR,20200202
0100047364,20200130,01,0063200101,86.35,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-86.35,PR_MADOTOR,20200202
0100047364,20200130,01,0063800101,2019.17,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-2019.17,PR_MADOTOR,20200202
0100047364,20200130,01,0063800101,1088.65,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-1088.65,PR_MADOTOR,20200202
0100047364,20200130,01,0063800101,1021.26,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-1021.26,PR_MADOTOR,20200202
0100047364,20200130,01,0063800101,990.15,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-990.15,PR_MADOTOR,20200202
0100047364,20200130,01,0063800101,248.83,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-248.83,PR_MADOTOR,20200202
0100047364,20200130,01,0063600101,40410.91,PR_MADOTOR,20200202
0100047364,20200130,01,0042400100,-40410.91,PR_MADOTOR,20200202
0100047365,20200115,01,0062100104,1239.62,ALAHENS,20200202
0100047365,20200115,01,0062100104,4332.96,ALAHENS,20200202
0100047365,20200115,01,0062720101,105.37,ALAHENS,20200202
0100047365,20200115,01,0062720101,341.22,ALAHENS,20200202
0100047365,20200115,01,0041100200,-6019.17,ALAHENS,20200202
0100047366,20200115,01,0062100104,-15816.69,ALAHENS,20200202
0100047366,20200115,01,0062100105,-4303.9,ALAHENS,20200202
0100047366,20200115,01,0062100106,-2648.84,ALAHENS,20200202
0100047366,20200115,01,0062500104,-1556.24,ALAHENS,20200202
0100047366,20200115,01,0062720101,-4474.33,ALAHENS,20200202
0100047366,20200115,01,0062100104,15816.69,ALAHENS,20200202
0100047366,20200115,01,0062100105,4303.9,ALAHENS,20200202
0100047366,20200115,01,0062100106,2648.84,ALAHENS,20200202
0100047366,20200115,01,0062500104,1556.24,ALAHENS,20200202
0100047366,20200115,01,0062720101,4474.33,ALAHENS,20200202
0100047367,20200202,02,0010401086,109.53,JROMAN,20200203
0100047367,20200202,02,0010401076,-109.53,JROMAN,20200203
0100047368,20200202,02,0010401080,-109.53,JROMAN,20200203
0100047368,20200202,02,0010401081,109.53,JROMAN,20200203
0100047368,20200202,02,0067600800,0,JROMAN,20200203
0100047369,20200202,02,0010401070,-109.53,JROMAN,20200203
0100047369,20200202,02,0010401076,109.53,JROMAN,20200203
0100047370,20200202,02,0010401080,109.53,JROMAN,20200203
0100047370,20200202,02,0010401086,-109.53,JROMAN,20200203
0100047371,20200131,01,0046940900,91,PR_MMALURB,20200203
0100047371,20200131,01,0062900101,-91,PR_MMALURB,20200203
0100047372,20200131,01,0012101300,96630.28,JROMAN,20200203
0100047372,20200131,01,0012100400,776474.98,JROMAN,20200203
0100047372,20200131,01,0012100400,174158.2,JROMAN,20200203
0100047372,20200131,01,0070400100,-50034.18,JROMAN,20200203
0100047372,20200131,01,0070400100,-74955.4,JROMAN,20200203
0100047372,20200131,01,0070400100,-6322.56,JROMAN,20200203
0100047372,20200131,01,0070400100,-7188.3,JROMAN,20200203
0100047372,20200131,01,0070400100,-13267.7,JROMAN,20200203
0100047372,20200131,01,0070400100,-4927.3,JROMAN,20200203
0100047372,20200131,01,0070400100,-3492.96,JROMAN,20200203
0100047372,20200131,01,0070400100,-339.24,JROMAN,20200203
0100047372,20200131,01,0070400100,-455.4,JROMAN,20200203
0100047372,20200131,01,0070400100,-8417.28,JROMAN,20200203
0100047372,20200131,01,0070400100,-4757.88,JROMAN,20200203
0100047372,20200131,01,0070400100,-479721.08,JROMAN,20200203
0100047372,20200131,01,0070400100,-198603.6,JROMAN,20200203
0100047372,20200131,01,0070400100,-70270.08,JROMAN,20200203
0100047372,20200131,01,0070400100,-4787.92,JROMAN,20200203
0100047372,20200131,01,0070400100,-6132.6,JROMAN,20200203
0100047372,20200131,01,0070400100,-16959.7,JROMAN,20200203
0100047372,20200131,01,0070200100,-6968.18,JROMAN,20200203
0100047372,20200131,01,0070200100,-72654.48,JROMAN,20200203
0100047372,20200131,01,0070200100,-9033.12,JROMAN,20200203
0100047372,20200131,01,0070100100,-52.5,JROMAN,20200203
0100047372,20200131,01,0070100100,-462,JROMAN,20200203
0100047372,20200131,01,0070100100,-6460,JROMAN,20200203
0100047372,20200131,01,0070100100,-1000,JROMAN,20200203
0100047373,20200130,01,0063100101,165,PR_MADOTOR,20200203
0100047373,20200130,01,0046940100,-165,PR_MADOTOR,20200203
0100047374,20200130,01,0065900109,13.96,PR_MADOTOR,20200203
0100047374,20200130,01,0042400100,-13.96,PR_MADOTOR,20200203
0100047375,20200115,01,0063600101,-40080,ALAHENS,20200203
0100047375,20200115,01,0046940100,40080,ALAHENS,20200203
0100047376,20200131,01,0016200100,13788.8,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-1055.66,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-212.64,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-36.66,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-1613.98,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-940.55,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-2208.62,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-1.84,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-1495.14,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-1831.23,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-381.08,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-441.26,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-1754.29,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-1871.4,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-690.51,PR_APERPAB,20200203
0100047376,20200131,01,0061400100,-1170.77,PR_APERPAB,20200203
0100047376,20200131,01,0029000100,2139.7,PR_APERPAB,20200203
0100047376,20200131,01,0065500102,-222.87,PR_APERPAB,20200203
0100047377,20200115,01,0062100104,-1196.64,ALAHENS,20200203
0100047377,20200115,01,0062100104,-217.35,ALAHENS,20200203
0100047377,20200115,01,0062100104,-3862.01,ALAHENS,20200203
0100047377,20200115,01,0062100104,-443.84,ALAHENS,20200203
0100047377,20200115,01,0062100104,-350.03,ALAHENS,20200203
0100047377,20200115,01,0062100105,-242,ALAHENS,20200203
0100047377,20200115,01,0062100105,-1511.07,ALAHENS,20200203
0100047377,20200115,01,0062100105,-187,ALAHENS,20200203
0100047377,20200115,01,0062100106,-62.76,ALAHENS,20200203
0100047377,20200115,01,0062100106,-6.9,ALAHENS,20200203
0100047377,20200115,01,0062100106,-299.39,ALAHENS,20200203
0100047377,20200115,01,0062100106,-37.49,ALAHENS,20200203
0100047377,20200115,01,0062720101,-19.09,ALAHENS,20200203
0100047377,20200115,01,0062720101,-217.98,ALAHENS,20200203
0100047377,20200115,01,0062720101,-17.13,ALAHENS,20200203
0100047377,20200115,01,0062720101,-462.1,ALAHENS,20200203
0100047377,20200115,01,0062720101,-51.13,ALAHENS,20200203
0100047377,20200115,01,0062720101,-87.63,ALAHENS,20200203
0100047377,20200115,01,0041100200,9271.54,ALAHENS,20200203
0100047378,20200115,01,0062100104,-964.15,ALAHENS,20200203
0100047378,20200115,01,0062100104,-3370.08,ALAHENS,20200203
0100047378,20200115,01,0062720101,-81.96,ALAHENS,20200203
0100047378,20200115,01,0062720101,-265.39,ALAHENS,20200203
0100047378,20200115,01,0041100200,4681.58,ALAHENS,20200203
0100047379,20200131,01,0063400101,-49.16,DCRODRIGUEZ,20200203
0100047379,20200131,01,0063400101,49.16,DCRODRIGUEZ,20200203
0100047380,20200131,01,0063400101,49.16,DCRODRIGUEZ,20200203
0100047380,20200131,01,0063400101,-49.16,DCRODRIGUEZ,20200203
0100047381,20200131,01,0063400101,-4365.57,DCRODRIGUEZ,20200203
0100047381,20200131,01,0063400101,4365.57,DCRODRIGUEZ,20200203
0100047382,20200131,01,0071300100,4702.03,DCRODRIGUEZ,20200203
0100047382,20200131,01,0069208100,-4702.03,DCRODRIGUEZ,20200203
0100047383,20200131,01,0071300100,-718.29,DCRODRIGUEZ,20200203
0100047383,20200131,01,0069208100,718.29,DCRODRIGUEZ,20200203
0100047384,20200131,01,0069208100,4702.03,DCRODRIGUEZ,20200203
0100047384,20200131,01,0061700010,-652.8,DCRODRIGUEZ,20200203
0100047384,20200131,01,0061700010,-1204.92,DCRODRIGUEZ,20200203
0100047384,20200131,01,0061700010,-447.48,DCRODRIGUEZ,20200203
0100047384,20200131,01,0061700010,-556.93,DCRODRIGUEZ,20200203
0100047384,20200131,01,0069400100,-1297.29,DCRODRIGUEZ,20200203
0100047384,20200131,01,0061700011,-542.61,DCRODRIGUEZ,20200203
0100047385,20200131,01,0069208100,-718.29,DCRODRIGUEZ,20200203
0100047385,20200131,01,0061700010,56.58,DCRODRIGUEZ,20200203
0100047385,20200131,01,0061700010,5.49,DCRODRIGUEZ,20200203
0100047385,20200131,01,0061700010,7.38,DCRODRIGUEZ,20200203
0100047385,20200131,01,0061700010,136.37,DCRODRIGUEZ,20200203
0100047385,20200131,01,0061700010,77.08,DCRODRIGUEZ,20200203
0100047385,20200131,01,0069400100,334.16,DCRODRIGUEZ,20200203
0100047385,20200131,01,0061700011,101.23,DCRODRIGUEZ,20200203
0100047386,20200131,01,0071100100,1945.72,DCRODRIGUEZ,20200203
0100047386,20200131,01,0069208100,-1945.72,DCRODRIGUEZ,20200203
0100047387,20200131,01,0071100100,681.87,DCRODRIGUEZ,20200203
0100047387,20200131,01,0069208100,-681.87,DCRODRIGUEZ,20200203
0100047388,20200131,01,0071100100,196.97,DCRODRIGUEZ,20200203
0100047388,20200131,01,0069208100,-196.97,DCRODRIGUEZ,20200203
0100047389,20200131,01,0071100100,6907.18,DCRODRIGUEZ,20200203
0100047389,20200131,01,0069208100,-6907.18,DCRODRIGUEZ,20200203
0100047390,20200131,01,0071100100,2702.68,DCRODRIGUEZ,20200203
0100047390,20200131,01,0069208100,-2702.68,DCRODRIGUEZ,20200203
0100047391,20200131,01,0071100100,2896.64,DCRODRIGUEZ,20200203
0100047391,20200131,01,0069208100,-2896.64,DCRODRIGUEZ,20200203
0100047392,20200131,01,0071100100,6203.2,DCRODRIGUEZ,20200203
0100047392,20200131,01,0069208100,-6203.2,DCRODRIGUEZ,20200203
0100047393,20200131,01,0071100100,13.19,DCRODRIGUEZ,20200203
0100047393,20200131,01,0069208100,-13.19,DCRODRIGUEZ,20200203
0100047394,20200131,01,0071100100,3372.56,DCRODRIGUEZ,20200203
0100047394,20200131,01,0069208100,-3372.56,DCRODRIGUEZ,20200203
0100047395,20200131,01,0071100100,5043.07,DCRODRIGUEZ,20200203
0100047395,20200131,01,0069208100,-5043.07,DCRODRIGUEZ,20200203
0100047396,20200131,01,0071100100,3396.46,DCRODRIGUEZ,20200203
0100047396,20200131,01,0069208100,-3396.46,DCRODRIGUEZ,20200203
0100047397,20200131,01,0071100100,4924.88,DCRODRIGUEZ,20200203
0100047397,20200131,01,0069208100,-4924.88,DCRODRIGUEZ,20200203
0100047398,20200131,01,0071100100,7608.95,DCRODRIGUEZ,20200203
0100047398,20200131,01,0069208100,-7608.95,DCRODRIGUEZ,20200203
0100047399,20200131,01,0071100100,746.34,DCRODRIGUEZ,20200203
0100047399,20200131,01,0069208100,-746.34,DCRODRIGUEZ,20200203
0100047400,20200131,01,0071100100,1743.5,DCRODRIGUEZ,20200203
0100047400,20200131,01,0069208100,-1743.5,DCRODRIGUEZ,20200203
0100047401,20200131,01,0071100100,589.02,DCRODRIGUEZ,20200203
0100047401,20200131,01,0069208100,-589.02,DCRODRIGUEZ,20200203
0100047402,20200131,01,0071100100,-24.87,DCRODRIGUEZ,20200203
0100047402,20200131,01,0069208100,24.87,DCRODRIGUEZ,20200203
0100047403,20200131,01,0071100100,9.14,DCRODRIGUEZ,20200203
0100047403,20200131,01,0069208100,-9.14,DCRODRIGUEZ,20200203
0100047404,20200131,01,0071100100,22.99,DCRODRIGUEZ,20200203
0100047404,20200131,01,0069208100,-22.99,DCRODRIGUEZ,20200203
0100047405,20200131,01,0071100100,626.55,DCRODRIGUEZ,20200203
0100047405,20200131,01,0069208100,-626.55,DCRODRIGUEZ,20200203
0100047406,20200131,01,0071100100,209.77,DCRODRIGUEZ,20200203
0100047406,20200131,01,0069208100,-209.77,DCRODRIGUEZ,20200203
0100047407,20200131,01,0071100100,868.46,DCRODRIGUEZ,20200203
0100047407,20200131,01,0069208100,-868.46,DCRODRIGUEZ,20200203
0100047408,20200131,01,0069208100,-670.41,DCRODRIGUEZ,20200203
0100047408,20200131,01,0061700011,670.41,DCRODRIGUEZ,20200203
0100047409,20200131,01,0069208100,670.41,DCRODRIGUEZ,20200203
0100047409,20200131,01,0061700011,-670.41,DCRODRIGUEZ,20200203
0100047410,20200131,01,0069208100,670.41,DCRODRIGUEZ,20200203
0100047410,20200131,01,0061700011,-670.41,DCRODRIGUEZ,20200203
0100047412,20200131,01,0046940001,0,CLLOSA,20200204
0100047412,20200131,01,0067600800,0,CLLOSA,20200204
0100047413,20200131,01,0046940001,0,CLLOSA,20200204
0100047413,20200131,01,0067600800,0,CLLOSA,20200204
0100047414,20200131,01,0046940001,0,CLLOSA,20200204
0100047414,20200131,01,0067600800,0,CLLOSA,20200204
0100047415,20200131,01,0046940001,0,CLLOSA,20200204
0100047415,20200131,01,0067600800,0,CLLOSA,20200204
0100047416,20200131,01,0046940001,0,CLLOSA,20200204
0100047416,20200131,01,0067600800,0,CLLOSA,20200204
0100047417,20200131,01,0046940001,0,CLLOSA,20200204
0100047417,20200131,01,0067600800,0,CLLOSA,20200204
0100047418,20200131,01,0046940001,0,CLLOSA,20200204
0100047418,20200131,01,0067600800,0,CLLOSA,20200204
0100047419,20200131,01,0046940001,0,CLLOSA,20200204
0100047419,20200131,01,0067600800,0,CLLOSA,20200204
0100047421,20200131,01,0046940001,0,CLLOSA,20200204
0100047421,20200131,01,0067600800,0,CLLOSA,20200204
0100047422,20200131,01,0046940001,0,CLLOSA,20200204
0100047422,20200131,01,0067600800,0,CLLOSA,20200204
0100047423,20200131,01,0046940001,0,CLLOSA,20200204
0100047423,20200131,01,0067600800,0,CLLOSA,20200204
0100047424,20200131,01,0046940001,0,CLLOSA,20200204
0100047424,20200131,01,0067600800,0,CLLOSA,20200204
0100047425,20200131,01,0046940001,0,CLLOSA,20200204
0100047425,20200131,01,0067600800,0,CLLOSA,20200204
0100047426,20200131,01,0046940001,0,CLLOSA,20200204
0100047426,20200131,01,0067600800,0,CLLOSA,20200204
0100047427,20200131,01,0046940001,0,CLLOSA,20200204
0100047427,20200131,01,0067600800,0,CLLOSA,20200204
0100047428,20200131,01,0046940001,0,CLLOSA,20200204
0100047428,20200131,01,0067600800,0,CLLOSA,20200204
0100047429,20200131,01,0046940001,0,CLLOSA,20200204
0100047429,20200131,01,0067600800,0,CLLOSA,20200204
0100047430,20200131,01,0046940001,0,CLLOSA,20200204
0100047430,20200131,01,0067600800,0,CLLOSA,20200204
0100047431,20200131,01,0046940001,0,CLLOSA,20200204
0100047431,20200131,01,0067600800,0,CLLOSA,20200204
0100047432,20200131,01,0046940001,0,CLLOSA,20200204
0100047432,20200131,01,0067600800,0,CLLOSA,20200204
0100047433,20200131,01,0046940001,0,CLLOSA,20200204
0100047433,20200131,01,0067600800,0,CLLOSA,20200204
0100047434,20200131,01,0046940001,0,CLLOSA,20200204
0100047434,20200131,01,0067600800,0,CLLOSA,20200204
0100047435,20200131,01,0046940001,0,CLLOSA,20200204
0100047435,20200131,01,0067600800,0,CLLOSA,20200204
0100047436,20200131,01,0046940001,0,CLLOSA,20200204
0100047436,20200131,01,0067600800,0,CLLOSA,20200204
0100047437,20200131,01,0046940001,0,CLLOSA,20200204
0100047437,20200131,01,0067600800,0,CLLOSA,20200204
0100047438,20200131,01,0046940001,0,CLLOSA,20200204
0100047438,20200131,01,0067600800,0,CLLOSA,20200204
0100047439,20200131,01,0046940001,0,CLLOSA,20200204
0100047439,20200131,01,0067600800,0,CLLOSA,20200204
0100047440,20200131,01,0046940001,0,CLLOSA,20200204
0100047440,20200131,01,0067600800,0,CLLOSA,20200204
0100047441,20200131,01,0046940001,0,CLLOSA,20200204
0100047441,20200131,01,0067600800,0,CLLOSA,20200204
0100047442,20200131,01,0046940001,0,CLLOSA,20200204
0100047442,20200131,01,0067600800,0,CLLOSA,20200204
0100047443,20200131,01,0046940001,0,CLLOSA,20200204
0100047443,20200131,01,0067600800,0,CLLOSA,20200204
0100047444,20200131,01,0046940001,0,CLLOSA,20200204
0100047444,20200131,01,0067600800,0,CLLOSA,20200204
